"transaction_product_id","transaction_id","product_version_id"
51106,11107,85
51107,11108,16
51108,11109,123
51109,11110,202
51110,11111,388
51111,11112,82
51112,11113,365
51113,11114,145
51114,11115,397
51115,11116,219
51116,11117,202
51117,11118,270
51118,11119,252
51119,11120,202
51120,11121,93
51121,11122,111
51122,11123,8
51123,11124,255
51124,11125,392
51125,11126,153
51126,11127,46
51127,11128,2
51128,11129,145
51129,11130,100
51130,11131,262
51131,11132,353
51132,11133,303
51133,11134,262
51134,11135,179
51135,11136,320
51136,11137,202
51137,11138,168
51138,11139,377
51139,11140,254
51140,11141,59
51141,11142,186
51142,11143,93
51143,11144,4
51144,11145,308
51145,11146,378
51146,11147,300
51147,11148,364
51148,11149,312
51149,11150,210
51150,11151,168
51151,11152,330
51152,11153,207
51153,11154,321
51154,11155,305
51155,11156,330
51156,11157,286
51157,11158,139
51158,11159,179
51159,11160,170
51160,11161,268
51161,11162,229
51162,11163,303
51163,11164,378
51164,11165,27
51165,11166,336
51166,11167,36
51167,11168,72
51168,11169,341
51169,11170,89
51170,11171,395
51171,11172,341
51172,11173,97
51173,11174,85
51174,11175,304
51175,11176,364
51176,11177,35
51177,11178,289
51178,11179,180
51179,11180,189
51180,11181,306
51181,11182,383
51182,11183,343
51183,11184,353
51184,11185,227
51185,11186,78
51186,11187,305
51187,11188,222
51188,11189,262
51189,11190,300
51190,11191,396
51191,11192,224
51192,11193,22
51193,11194,120
51194,11195,200
51195,11196,328
51196,11197,351
51197,11198,332
51198,11199,115
51199,11200,60
51200,11201,344
51201,11202,11
51202,11203,292
51203,11204,44
51204,11205,35
51205,11206,242
51206,11207,381
51207,11208,78
51208,11209,120
51209,11210,342
51210,11211,300
51211,11212,12
51212,11213,100
51213,11214,332
51214,11215,60
51215,11216,252
51216,11217,350
51217,11218,123
51218,11219,259
51219,11220,213
51220,11221,27
51221,11222,388
51222,11223,85
51223,11224,104
51224,11225,351
51225,11226,353
51226,11227,303
51227,11228,194
51228,11229,308
51229,11230,89
51230,11231,308
51231,11232,93
51232,11233,52
51233,11234,89
51234,11235,396
51235,11236,304
51236,11237,380
51237,11238,55
51238,11239,396
51239,11240,387
51240,11241,64
51241,11242,230
51242,11243,255
51243,11244,337
51244,11245,303
51245,11246,25
51246,11247,291
51247,11248,168
51248,11249,227
51249,11250,390
51250,11251,387
51251,11252,289
51252,11253,269
51253,11254,170
51254,11255,33
51255,11256,392
51256,11257,190
51257,11258,288
51258,11259,216
51259,11260,78
51260,11261,361
51261,11262,286
51262,11263,220
51263,11264,60
51264,11265,161
51265,11266,33
51266,11267,264
51267,11268,270
51268,11269,394
51269,11270,109
51270,11271,228
51271,11272,291
51272,11273,153
51273,11274,120
51274,11275,136
51275,11276,63
51276,11277,105
51277,11278,383
51278,11279,395
51279,11280,35
51280,11281,210
51281,11282,12
51282,11283,34
51283,11284,156
51284,11285,25
51285,11286,377
51286,11287,379
51287,11288,105
51288,11289,274
51289,11290,195
51290,11291,364
51291,11292,146
51292,11293,377
51293,11294,229
51294,11295,291
51295,11296,328
51296,11297,105
51297,11298,377
51298,11299,395
51299,11300,101
51300,11301,189
51301,11302,8
51302,11303,186
51303,11304,145
51304,11305,298
51305,11306,381
51306,11307,82
51307,11308,48
51308,11309,361
51309,11310,364
51310,11311,248
51311,11312,31
51312,11313,254
51313,11314,342
51314,11315,57
51315,11316,328
51316,11317,230
51317,11318,264
51318,11319,306
51319,11320,265
51320,11321,210
51321,11322,297
51322,11323,250
51323,11324,261
51324,11325,176
51325,11326,328
51326,11327,334
51327,11328,335
51328,11329,27
51329,11330,255
51330,11331,364
51331,11332,190
51332,11333,314
51333,11334,335
51334,11335,310
51335,11336,180
51336,11337,338
51337,11338,89
51338,11339,351
51339,11340,265
51340,11341,261
51341,11342,44
51342,11343,202
51343,11344,4
51344,11345,269
51345,11346,325
51346,11347,342
51347,11348,111
51348,11349,289
51349,11350,4
51350,11351,344
51351,11352,395
51352,11353,41
51353,11354,347
51354,11355,35
51355,11356,168
51356,11357,136
51357,11358,214
51358,11359,222
51359,11360,46
51360,11361,59
51361,11362,343
51362,11363,248
51363,11364,351
51364,11365,305
51365,11366,157
51366,11367,387
51367,11368,82
51368,11369,194
51369,11370,187
51370,11371,332
51371,11372,59
51372,11373,334
51373,11374,377
51374,11375,46
51375,11376,252
51376,11377,334
51377,11378,252
51378,11379,107
51379,11380,258
51380,11381,347
51381,11382,111
51382,11383,63
51383,11384,123
51384,11385,64
51385,11386,338
51386,11387,78
51387,11388,168
51388,11389,107
51389,11390,33
51390,11391,87
51391,11392,227
51392,11393,323
51393,11394,48
51394,11395,172
51395,11396,366
51396,11397,16
51397,11398,227
51398,11399,288
51399,11400,395
51400,11401,139
51401,11402,25
51402,11403,308
51403,11404,331
51404,11405,238
51405,11406,348
51406,11407,325
51407,11408,331
51408,11409,268
51409,11410,312
51410,11411,365
51411,11412,254
51412,11413,108
51413,11414,289
51414,11415,4
51415,11416,35
51416,11417,265
51417,11418,350
51418,11419,212
51419,11420,255
51420,11421,330
51421,11422,36
51422,11423,45
51423,11424,255
51424,11425,107
51425,11426,347
51426,11427,270
51427,11428,379
51428,11429,202
51429,11430,229
51430,11431,46
51431,11432,214
51432,11433,388
51433,11434,303
51434,11435,334
51435,11436,248
51436,11437,328
51437,11438,180
51438,11439,146
51439,11440,229
51440,11441,324
51441,11442,330
51442,11443,312
51443,11444,381
51444,11445,347
51445,11446,146
51446,11447,366
51447,11448,350
51448,11449,308
51449,11450,60
51450,11451,350
51451,11452,304
51452,11453,353
51453,11454,87
51454,11455,304
51455,11456,380
51456,11457,396
51457,11458,336
51458,11459,189
51459,11460,196
51460,11461,298
51461,11462,341
51462,11463,179
51463,11464,14
51464,11465,351
51465,11466,396
51466,11467,282
51467,11468,46
51468,11548,292
51469,11469,168
51470,11470,229
51471,11471,63
51472,11472,230
51473,11473,190
51474,11474,291
51475,11475,144
51476,11476,200
51477,11477,245
51478,11478,343
51479,11479,105
51480,11480,340
51481,11481,238
51482,11482,46
51483,11483,52
51484,11484,334
51485,11485,73
51486,11486,331
51487,11487,78
51488,11488,190
51489,11489,341
51490,11490,353
51491,11491,395
51492,11492,175
51493,11493,335
51494,11494,89
51495,11495,107
51496,11496,214
51497,11497,46
51498,11498,303
51499,11499,334
51500,11500,328
51501,11501,300
51502,11502,286
51503,11503,377
51504,11504,248
51505,11505,11
51506,11506,85
51507,11507,162
51508,11508,108
51509,11509,252
51510,11510,72
51511,11511,336
51512,11512,227
51513,11513,321
51514,11514,87
51515,11515,76
51516,11516,48
51517,11517,254
51518,11518,166
51519,11519,314
51520,11520,303
51521,11521,72
51522,11522,55
51523,11523,264
51524,11524,194
51525,11525,332
51526,11526,383
51527,11527,286
51528,11528,220
51529,11529,222
51530,11530,189
51531,11531,231
51532,11532,224
51533,11533,395
51534,11534,25
51535,11535,105
51536,11536,184
51537,11537,291
51538,11538,46
51539,11539,300
51540,11540,300
51541,11541,334
51542,11542,101
51543,11543,343
51544,11544,220
51545,11545,190
51546,11546,334
51547,11547,21
51548,11549,43
51549,11550,321
51550,11551,187
51551,11552,274
51552,11553,214
51553,11554,303
51554,11555,381
51555,11556,12
51556,11557,59
51557,11558,269
51558,11559,153
51559,11560,343
51560,11561,342
51561,11562,308
51562,11563,144
51563,11564,321
51564,11565,257
51565,11566,227
51566,11567,227
51567,11568,144
51568,11569,319
51569,11570,303
51570,11571,175
51571,11572,270
51572,11573,305
51573,11574,383
51574,11575,144
51575,11576,187
51576,11577,329
51577,11578,289
51578,11579,351
51579,11580,230
51580,11581,78
51581,11582,254
51582,11583,230
51583,11584,139
51584,11585,46
51585,11586,115
51586,11587,110
51587,11588,111
51588,11589,213
51589,11590,304
51590,11591,78
51591,11592,16
51592,11593,168
51593,11594,100
51594,11595,395
51595,11596,72
51596,11597,156
51597,11598,290
51598,11599,189
51599,11600,265
51600,11601,107
51601,11602,305
51602,11603,12
51603,11604,57
51604,11605,227
51605,11606,45
51606,11607,179
51607,11608,325
51608,11609,366
51609,11610,113
51610,11611,142
51611,11612,229
51612,11613,292
51613,11614,328
51614,11615,179
51615,11616,50
51616,11617,286
51617,11618,87
51618,11619,64
51619,11620,186
51620,11621,262
51621,11622,269
51622,11623,298
51623,11624,190
51624,11625,397
51625,11626,179
51626,11627,63
51627,11628,353
51628,11629,331
51629,11630,50
51630,11631,82
51631,11632,44
51632,11633,228
51633,11634,262
51634,11635,290
51635,11636,97
51636,11637,334
51637,11638,156
51638,11639,289
51639,11640,347
51640,11641,224
51641,11642,52
51642,11643,328
51643,11644,274
51644,11645,321
51645,11646,396
51646,11647,328
51647,11648,292
51648,11649,252
51649,11650,251
51650,11651,304
51651,11652,55
51652,11653,303
51653,11654,395
51654,11655,48
51655,11656,255
51656,11657,366
51657,11658,214
51658,11659,180
51659,11660,377
51660,11661,120
51661,11662,288
51662,11663,248
51663,11664,252
51664,11665,227
51665,11666,228
51666,11667,153
51667,11668,220
51668,11669,222
51669,11670,146
51670,11671,350
51671,11672,59
51672,11673,8
51673,11674,69
51674,11675,351
51675,11676,245
51676,11677,303
51677,11678,291
51678,11679,73
51679,11680,351
51680,11681,170
51681,11682,216
51682,11683,230
51683,11684,310
51684,11685,59
51685,11686,153
51686,11687,115
51687,11688,136
51688,11689,334
51689,11690,269
51690,11691,139
51691,11692,390
51692,11693,390
51693,11694,331
51694,11695,383
51695,11696,248
51696,11697,347
51697,11698,12
51698,11699,291
51699,11700,179
51700,11701,41
51701,11702,87
51702,11703,302
51703,11704,227
51704,11705,41
51705,11706,338
51706,11707,228
51707,11708,88
51708,11709,214
51709,11710,25
51710,11711,321
51711,11712,46
51712,11713,334
51713,11714,298
51714,11715,332
51715,11716,255
51716,11717,73
51717,11718,330
51718,11719,27
51719,11720,132
51720,11721,224
51721,11722,311
51722,11723,89
51723,11724,25
51724,11725,132
51725,11726,395
51726,11727,380
51727,11728,179
51728,11729,161
51729,11730,291
51730,11731,238
51731,11732,245
51732,11733,351
51733,11734,76
51734,11735,390
51735,11736,331
51736,11737,361
51737,11738,27
51738,11739,293
51739,11740,379
51740,11741,213
51741,11742,332
51742,11743,25
51743,11744,45
51744,11745,394
51745,11746,288
51746,11747,238
51747,11748,111
51748,11749,377
51749,11750,338
51750,11751,180
51751,11752,59
51752,11753,342
51753,11754,210
51754,11755,303
51755,11756,347
51756,11757,31
51757,11758,184
51758,11759,132
51759,11760,179
51760,11761,274
51761,11762,252
51762,11763,361
51763,11764,335
51764,11765,340
51765,11766,155
51766,11767,381
51767,11768,330
51768,11769,229
51769,11770,202
51770,11771,12
51771,11772,224
51772,11773,4
51773,11774,16
51774,11775,125
51775,11776,187
51776,11777,353
51777,11778,111
51778,11779,4
51779,11780,202
51780,11781,351
51781,11782,176
51782,11783,338
51783,11784,334
51784,11785,390
51785,11786,224
51786,11787,265
51787,11788,300
51788,11789,350
51789,11790,388
51790,11791,88
51791,11792,255
51792,11793,113
51793,11794,138
51794,11795,300
51795,11796,380
51796,11797,100
51797,11798,227
51798,11799,172
51799,11800,377
51800,11801,202
51801,11802,214
51802,11803,69
51803,11804,64
51804,11805,351
51805,11806,383
51806,11807,213
51807,11808,168
51808,11809,190
51809,11810,256
51810,11811,331
51811,11812,347
51812,11813,303
51813,11814,21
51814,11815,347
51815,11816,321
51816,11817,254
51817,11818,132
51818,11819,350
51819,11820,27
51820,11821,194
51821,11822,180
51822,11823,179
51823,11824,85
51824,11825,351
51825,11826,144
51826,11827,295
51827,11828,321
51828,11829,46
51829,11830,35
51830,11831,329
51831,11832,213
51832,11833,111
51833,11834,376
51834,11835,282
51835,11836,35
51836,11837,390
51837,11838,269
51838,11839,311
51839,11840,268
51840,11841,254
51841,11842,88
51842,11843,393
51843,11844,347
51844,11845,295
51845,11846,170
51846,11847,361
51847,11848,303
51848,11849,161
51849,11850,187
51850,11851,213
51851,11852,311
51852,11853,380
51853,11854,321
51854,11855,202
51855,11856,100
51856,11857,14
51857,11858,351
51858,11859,341
51859,11860,286
51860,11861,381
51861,11862,60
51862,11863,256
51863,11864,341
51864,11865,293
51865,11866,292
51866,11867,227
51867,11868,312
51868,11869,334
51869,11870,57
51870,11871,321
51871,11872,25
51872,11873,227
51873,11874,144
51874,11875,361
51875,11876,105
51876,11877,230
51877,11878,64
51878,11879,224
51879,11880,105
51880,11881,144
51881,11882,201
51882,11883,282
51883,11884,288
51884,11885,58
51885,11886,25
51886,11887,331
51887,11888,379
51888,11889,303
51889,11890,12
51890,11891,207
51891,11892,348
51892,11893,334
51893,11894,298
51894,11895,286
51895,11896,213
51896,11897,138
51897,11898,311
51898,11899,213
51899,11900,353
51900,11901,334
51901,11902,170
51902,11903,396
51903,11904,335
51904,11905,216
51905,11906,105
51906,11907,50
51907,11908,12
51908,11909,291
51909,11910,213
51910,11911,25
51911,11912,59
51912,11913,350
51913,11914,227
51914,11915,46
51915,11916,113
51916,11917,78
51917,11918,298
51918,11919,27
51919,11920,228
51920,11921,330
51921,11922,115
51922,11923,16
51923,11924,16
51924,11925,16
51925,11926,155
51926,11927,311
51927,11928,394
51928,11929,111
51929,11930,48
51930,11931,249
51931,11932,93
51932,11933,25
51933,11934,308
51934,11935,336
51935,11936,59
51936,11937,50
51937,11938,105
51938,11939,330
51939,11940,105
51940,11941,89
51941,11942,319
51942,11943,379
51943,11944,254
51944,11945,207
51945,11946,265
51946,11947,213
51947,11948,248
51948,11949,332
51949,11950,383
51950,11951,321
51951,11952,305
51952,11953,390
51953,11954,111
51954,11955,366
51955,11956,390
51956,11957,104
51957,11958,132
51958,11959,46
51959,11960,35
51960,11961,145
51961,11962,395
51962,11963,45
51963,11964,82
51964,11965,145
51965,11966,82
51966,11967,22
51967,11968,321
51968,11969,228
51969,11970,132
51970,11971,76
51971,11972,4
51972,11973,252
51973,11974,351
51974,11975,144
51975,11976,265
51976,11977,265
51977,11978,286
51978,11979,334
51979,11980,274
51980,11981,214
51981,11982,395
51982,11983,107
51983,11984,265
51984,11985,328
51985,11986,291
51986,11987,59
51987,11988,286
51988,11989,365
51989,11990,303
51990,11991,230
51991,11992,292
51992,11993,312
51993,11994,201
51994,11995,297
51995,11996,396
51996,11997,298
51997,11998,27
51998,11999,190
51999,12000,325
52000,12001,190
52001,12002,78
52002,12003,365
52003,12004,328
52004,12005,207
52005,12006,380
52006,12007,364
52007,12008,255
52008,12009,242
52009,12010,179
52010,12011,334
52011,12012,145
52012,12013,377
52013,12014,252
52014,12015,350
52015,12016,334
52016,12017,111
52017,12018,334
52018,12019,238
52019,12020,175
52020,12021,312
52021,12022,131
52022,12023,364
52023,12024,351
52024,12025,390
52025,12026,176
52026,12027,331
52027,12028,78
52028,12029,63
52029,12030,153
52030,12031,48
52031,12032,390
52032,12033,214
52033,12034,392
52034,12035,251
52035,12036,252
52036,12037,347
52037,12038,321
52038,12039,281
52039,12040,8
52040,12041,162
52041,12042,321
52042,12043,60
52043,12044,145
52044,12045,176
52045,12046,214
52046,12047,300
52047,12048,304
52048,12049,262
52049,12050,229
52050,12051,202
52051,12052,115
52052,12053,175
52053,12054,60
52054,12055,170
52055,12056,138
52056,12057,200
52057,12058,4
52058,12059,268
52059,12060,396
52060,12061,248
52061,12062,293
52062,12063,292
52063,12064,25
52064,12065,341
52065,12066,257
52066,12067,335
52067,12068,187
52068,12069,123
52069,12070,76
52070,12071,16
52071,12072,215
52072,12073,120
52073,12074,238
52074,12075,326
52075,12076,300
52076,12077,291
52077,12078,292
52078,12079,153
52079,12080,58
52080,12081,139
52081,12082,397
52082,12083,292
52083,12084,31
52084,12085,201
52085,12086,34
52086,12087,388
52087,12088,331
52088,12089,387
52089,12090,35
52090,12091,65
52091,12092,8
52092,12093,392
52093,12094,264
52094,12095,330
52095,12096,288
52096,12176,330
52097,12097,311
52098,12098,332
52099,12099,214
52100,12100,229
52101,12101,179
52102,12102,111
52103,12103,213
52104,12104,107
52105,12105,312
52106,12106,187
52107,12107,381
52108,12108,396
52109,12109,335
52110,12110,347
52111,12111,378
52112,12112,73
52113,12113,64
52114,12114,340
52115,12115,350
52116,12116,229
52117,12117,308
52118,12118,111
52119,12119,105
52120,12120,48
52121,12121,298
52122,12122,272
52123,12123,254
52124,12124,312
52125,12125,156
52126,12126,341
52127,12127,396
52128,12128,308
52129,12129,46
52130,12130,291
52131,12131,190
52132,12132,142
52133,12133,64
52134,12134,254
52135,12135,170
52136,12136,331
52137,12137,180
52138,12138,383
52139,12139,71
52140,12140,101
52141,12141,305
52142,12142,250
52143,12143,292
52144,12144,89
52145,12145,187
52146,12146,176
52147,12147,248
52148,12148,395
52149,12149,214
52150,12150,136
52151,12151,115
52152,12152,227
52153,12153,27
52154,12154,380
52155,12155,340
52156,12156,93
52157,12157,292
52158,12158,27
52159,12159,378
52160,12160,292
52161,12161,261
52162,12162,334
52163,12163,328
52164,12164,89
52165,12165,107
52166,12166,303
52167,12167,44
52168,12168,48
52169,12169,87
52170,12170,11
52171,12171,78
52172,12172,330
52173,12173,132
52174,12174,335
52175,12175,144
52176,12177,46
52177,12178,305
52178,12179,365
52179,12180,395
52180,12181,213
52181,12182,170
52182,12183,156
52183,12184,157
52184,12185,305
52185,12186,186
52186,12187,33
52187,12188,288
52188,12189,265
52189,12190,279
52190,12191,228
52191,12192,252
52192,12193,249
52193,12194,101
52194,12195,105
52195,12196,255
52196,12197,341
52197,12198,379
52198,12199,396
52199,12200,365
52200,12201,270
52201,12202,256
52202,12203,157
52203,12204,48
52204,12205,161
52205,12206,221
52206,12207,222
52207,12208,304
52208,12209,157
52209,12210,383
52210,12211,41
52211,12212,105
52212,12213,321
52213,12214,255
52214,12215,262
52215,12216,320
52216,12217,87
52217,12218,27
52218,12219,149
52219,12220,248
52220,12221,396
52221,12222,229
52222,12223,180
52223,12224,291
52224,12225,335
52225,12226,298
52226,12227,45
52227,12228,222
52228,12229,395
52229,12230,4
52230,12231,334
52231,12232,386
52232,12233,202
52233,12234,251
52234,12235,213
52235,12236,132
52236,12237,340
52237,12238,25
52238,12239,337
52239,12240,268
52240,12241,337
52241,12242,123
52242,12243,290
52243,12244,176
52244,12245,300
52245,12246,351
52246,12247,8
52247,12248,64
52248,12249,73
52249,12250,202
52250,12251,105
52251,12252,338
52252,12253,190
52253,12254,11
52254,12255,123
52255,12256,331
52256,12257,380
52257,12258,321
52258,12259,350
52259,12260,108
52260,12261,189
52261,12262,291
52262,12263,390
52263,12264,387
52264,12265,255
52265,12266,364
52266,12267,272
52267,12268,238
52268,12269,381
52269,12270,303
52270,12271,321
52271,12272,320
52272,12273,170
52273,12274,104
52274,12275,291
52275,12276,25
52276,12277,395
52277,12278,380
52278,12279,252
52279,12280,245
52280,12281,343
52281,12282,100
52282,12283,304
52283,12284,395
52284,12285,73
52285,12286,364
52286,12287,330
52287,12288,262
52288,12289,252
52289,12290,379
52290,12291,161
52291,12292,289
52292,12293,120
52293,12294,123
52294,12295,383
52295,12296,268
52296,12297,351
52297,12298,265
52298,12299,57
52299,12300,252
52300,12301,27
52301,12302,330
52302,12303,336
52303,12304,332
52304,12305,186
52305,12306,292
52306,12307,155
52307,12308,48
52308,12309,210
52309,12310,347
52310,12311,195
52311,12312,328
52312,12313,238
52313,12314,364
52314,12315,115
52315,12316,269
52316,12317,337
52317,12318,82
52318,12319,261
52319,12320,330
52320,12321,135
52321,12322,334
52322,12323,117
52323,12324,157
52324,12325,132
52325,12326,64
52326,12327,110
52327,12328,264
52328,12329,351
52329,12330,380
52330,12331,380
52331,12332,220
52332,12333,14
52333,12334,65
52334,12335,254
52335,12336,377
52336,12337,252
52337,12338,115
52338,12339,156
52339,12340,304
52340,12341,170
52341,12342,335
52342,12343,12
52343,12344,79
52344,12345,334
52345,12346,342
52346,12347,148
52347,12348,395
52348,12349,254
52349,12350,120
52350,12351,232
52351,12352,195
52352,12353,145
52353,12354,176
52354,12355,227
52355,12356,16
52356,12357,179
52357,12358,93
52358,12359,120
52359,12360,87
52360,12361,288
52361,12362,202
52362,12363,310
52363,12364,361
52364,12365,214
52365,12366,300
52366,12367,381
52367,12368,168
52368,12369,175
52369,12370,390
52370,12371,291
52371,12372,180
52372,12373,336
52373,12374,388
52374,12375,308
52375,12376,238
52376,12377,27
52377,12378,220
52378,12379,82
52379,12380,329
52380,12381,170
52381,12382,311
52382,12383,82
52383,12384,168
52384,12385,332
52385,12386,361
52386,12387,111
52387,12388,249
52388,12389,254
52389,12390,179
52390,12391,78
52391,12392,31
52392,12393,262
52393,12394,336
52394,12395,230
52395,12396,320
52396,12397,353
52397,12398,105
52398,12399,50
52399,12400,64
52400,12401,142
52401,12402,220
52402,12403,227
52403,12404,350
52404,12405,87
52405,12406,16
52406,12407,172
52407,12408,202
52408,12409,300
52409,12410,334
52410,12411,120
52411,12412,351
52412,12413,214
52413,12414,351
52414,12415,75
52415,12416,213
52416,12417,59
52417,12418,286
52418,12419,380
52419,12420,261
52420,12421,110
52421,12422,168
52422,12423,347
52423,12424,344
52424,12425,93
52425,12426,291
52426,12427,300
52427,12428,64
52428,12429,64
52429,12430,89
52430,12431,113
52431,12432,324
52432,12433,190
52433,12434,321
52434,12435,3
52435,12436,289
52436,12437,228
52437,12438,50
52438,12439,365
52439,12440,269
52440,12441,268
52441,12442,73
52442,12443,342
52443,12444,82
52444,12445,325
52445,12446,93
52446,12447,300
52447,12448,12
52448,12449,262
52449,12450,321
52450,12451,189
52451,12452,312
52452,12453,72
52453,12454,332
52454,12455,48
52455,12456,254
52456,12457,201
52457,12458,89
52458,12459,380
52459,12460,78
52460,12461,201
52461,12462,29
52462,12463,321
52463,12464,338
52464,12465,361
52465,12466,57
52466,12467,321
52467,12468,306
52468,12469,138
52469,12470,170
52470,12471,392
52471,12472,248
52472,12473,251
52473,12474,262
52474,12475,8
52475,12476,16
52476,12477,262
52477,12478,300
52478,12479,274
52479,12480,248
52480,12481,64
52481,12482,214
52482,12483,3
52483,12484,48
52484,12485,195
52485,12486,210
52486,12487,73
52487,12488,288
52488,12489,220
52489,12490,291
52490,12491,396
52491,12492,144
52492,12493,261
52493,12494,88
52494,12495,312
52495,12496,216
52496,12497,254
52497,12498,264
52498,12499,325
52499,12500,93
52500,12501,268
52501,12502,350
52502,12503,328
52503,12504,304
52504,12505,72
52505,12506,381
52506,12507,298
52507,12508,64
52508,12509,286
52509,12510,214
52510,12511,35
52511,12512,82
52512,12513,229
52513,12514,288
52514,12515,222
52515,12516,213
52516,12517,279
52517,12518,297
52518,12519,340
52519,12520,302
52520,12521,202
52521,12522,340
52522,12523,252
52523,12524,298
52524,12525,115
52525,12526,361
52526,12527,168
52527,12528,101
52528,12529,180
52529,12530,136
52530,12531,220
52531,12532,161
52532,12533,35
52533,12534,328
52534,12535,58
52535,12536,327
52536,12537,220
52537,12538,325
52538,12539,175
52539,12540,170
52540,12541,256
52541,12542,332
52542,12543,123
52543,12544,321
52544,12545,261
52545,12546,268
52546,12547,229
52547,12548,330
52548,12549,21
52549,12550,175
52550,12551,319
52551,12552,387
52552,12553,341
52553,12554,291
52554,12555,338
52555,12556,8
52556,12557,257
52557,12558,120
52558,12559,142
52559,12560,334
52560,12561,8
52561,12562,45
52562,12563,254
52563,12564,224
52564,12565,78
52565,12566,310
52566,12567,144
52567,12568,390
52568,12569,252
52569,12570,377
52570,12571,46
52571,12572,224
52572,12573,115
52573,12574,187
52574,12575,212
52575,12576,180
52576,12577,270
52577,12578,45
52578,12579,144
52579,12580,331
52580,12581,305
52581,12582,87
52582,12583,353
52583,12584,335
52584,12585,396
52585,12586,340
52586,12587,14
52587,12588,261
52588,12589,175
52589,12590,270
52590,12591,105
52591,12592,153
52592,12593,338
52593,12594,291
52594,12595,351
52595,12596,300
52596,12597,302
52597,12598,136
52598,12599,100
52599,12600,298
52600,12601,242
52601,12602,59
52602,12603,110
52603,12604,100
52604,12605,60
52605,12606,344
52606,12607,194
52607,12608,265
52608,12609,353
52609,12610,304
52610,12611,60
52611,12612,308
52612,12613,279
52613,12614,268
52614,12615,329
52615,12616,82
52616,12617,210
52617,12618,138
52618,12619,224
52619,12620,288
52620,12621,321
52621,12622,113
52622,12623,82
52623,12624,265
52624,12625,395
52625,12626,115
52626,12627,105
52627,12628,394
52628,12629,351
52629,12630,76
52630,12631,25
52631,12632,85
52632,12633,224
52633,12634,161
52634,12635,335
52635,12636,338
52636,12637,366
52637,12638,187
52638,12639,184
52639,12640,132
52640,12641,255
52641,12642,78
52642,12643,87
52643,12644,383
52644,12645,324
52645,12646,325
52646,12647,172
52647,12648,27
52648,12649,272
52649,12650,161
52650,12651,252
52651,12652,291
52652,12653,12
52653,12654,304
52654,12655,202
52655,12656,395
52656,12657,262
52657,12658,255
52658,12659,210
52659,12660,335
52660,12661,353
52661,12662,179
52662,12663,298
52663,12664,300
52664,12665,328
52665,12666,111
52666,12667,238
52667,12668,268
52668,12669,238
52669,12670,21
52670,12671,300
52671,12672,288
52672,12673,170
52673,12674,214
52674,12675,12
52675,12676,59
52676,12677,115
52677,12678,87
52678,12679,115
52679,12680,335
52680,12681,289
52681,12682,351
52682,12683,27
52683,12684,213
52684,12685,46
52685,12686,8
52686,12687,82
52687,12688,255
52688,12689,292
52689,12690,139
52690,12691,105
52691,12692,194
52692,12693,75
52693,12694,238
52694,12695,361
52695,12696,220
52696,12697,288
52697,12698,321
52698,12699,305
52699,12700,335
52700,12701,176
52701,12702,387
52702,12703,329
52703,12704,82
52704,12705,342
52705,12706,175
52706,12707,325
52707,12708,93
52708,12709,72
52709,12710,161
52710,12711,303
52711,12712,228
52712,12713,351
52713,12714,162
52714,12715,35
52715,12716,73
52716,12717,85
52717,12718,202
52718,12719,228
52719,12720,27
52720,12721,21
52721,12722,89
52722,12723,365
52723,12724,48
52724,12725,120
52725,12726,89
52726,12727,8
52727,12728,255
52728,12729,214
52729,12730,227
52730,12731,125
52731,12732,45
52732,12733,361
52733,12734,4
52734,12735,312
52735,12736,248
52736,12737,341
52737,12738,298
52738,12739,230
52739,12740,258
52740,12741,321
52741,12742,82
52742,12743,202
52743,12744,187
52744,12745,82
52745,12746,44
52746,12747,224
52747,12748,348
52748,12749,290
52749,12750,144
52750,12751,82
52751,12752,255
52752,12753,50
52753,12754,161
52754,12755,155
52755,12756,187
52756,12757,144
52757,12758,132
52758,12759,328
52759,12760,351
52760,12761,328
52761,12762,274
52762,12763,168
52763,12764,36
52764,12765,279
52765,12766,331
52766,12767,176
52767,12768,340
52768,12769,132
52769,12770,97
52770,12771,123
52771,12772,175
52772,12773,397
52773,12774,139
52774,12775,380
52775,12776,63
52776,12777,311
52777,12778,220
52778,12779,4
52779,12780,144
52780,12781,377
52781,12782,45
52782,12783,365
52783,12784,168
52784,12785,175
52785,12786,383
52786,12787,111
52787,12788,27
52788,12789,340
52789,12790,105
52790,12791,46
52791,12792,254
52792,12793,111
52793,12794,89
52794,12795,224
52795,12796,59
52796,12797,390
52797,12798,175
52798,12799,168
52799,12800,238
52800,12801,113
52801,12802,300
52802,12803,325
52803,12804,245
52804,12805,72
52805,12806,45
52806,12807,113
52807,12808,50
52808,12809,320
52809,12810,190
52810,12811,298
52811,12812,200
52812,12813,379
52813,12814,288
52814,12815,4
52815,12816,59
52816,12817,1
52817,12818,282
52818,12819,321
52819,12820,251
52820,12821,256
52821,12822,326
52822,12823,268
52823,12824,16
52824,12825,387
52825,12826,149
52826,12827,377
52827,12828,292
52828,12829,331
52829,12830,73
52830,12831,4
52831,12832,303
52832,12833,256
52833,12834,377
52834,12835,288
52835,12836,25
52836,12837,22
52837,12838,295
52838,12839,381
52839,12840,334
52840,12841,230
52841,12842,25
52842,12843,321
52843,12844,190
52844,12845,93
52845,12846,161
52846,12847,41
52847,12848,255
52848,12849,64
52849,12850,341
52850,12851,4
52851,12852,220
52852,12853,78
